WPM Intervals,Label
39 43 39 46 48 43 40 44 44 44 43 43 45 41 48 44 46 40 46 44 47 42 46 45 47 44 42 42 38 43 46 40 44 44 46 44 44 48 46 43 47 46 42 38 40 45 46 38 43 41 44 43 40 41 43 39 48 44 48 39 41 47 44 39 44 43 44 46 43 42 43 44 46 45 38 39 47 39 48 42 45 38 47 48 38 48 47 43 47 41 46 41 40 43 42 41 45 39 44 39 39 45 45 43 39 42 40 48 45 43 48 40 42 45 48 46 40 45 39 41 45 47 47 47 39 47 44 44 41 46 42 42 42 46 43 41 44 46 41 46 46 46 41 48 48 43 47 44 43 44 45 46 39 40 38 43 41 48 46 41 47 42 42 44 48 44 40 45 41 40 43 48 38 40 44 40 41 48 46 48 40 42 42 41 47 40 45 38 43 39 40 42 45 38 44 39 44 46 43 38 46 46 48 39 38 38 43 41 47 41 47 41 48 47 46 44 43 39 43 48 48 46 43 45 42 44 44 47 38 45 41 39 38 38 38 42 48 41 38 48 38 48 41 42 43 44 44 42 42 44 48 46 45 46 44 46 43 48 44 38 40 38 44 43 46 48 41 46 47 46 44 43 41 44 44 41 45 42 47 39 45 40 43 38 43 38 43 48 41 38 47 38 40 45 43 40 38 48 47 45 46 47 47 42 39 47 39 46 48 41 47 40 45 41 38 43 42 41 47 46 41 45 46 46 48 40 44 45 45 47 44 41 43 42 47 41 39 39 45 47 48 43 39 43 45 40 39 43 48 45 45 40 42 43 43 40 39 38 48 38 38 39 48 47 42 38 39 40 43 39 40 47 44 46 47 39 42 45 42 45 39 42 45 41 45 41 46 44 39 43 40 39 46 43 40 44 42 46 48 38 45 46 47 43 39 43 44 43 42 44 48 47 40 45 38 48 42 46 48 44 45 48 46 40 47 43 42 40 40 38 45 41 43 41 41 42 45 42 39 39 41 45 38 39 40 48 39 42 45 45 39 38 38 47 44 42 39 48 46 47 47 38 41 41 48 42 41 41 42 46 40 41 42 39 48 43 48 48 44 38 39 43 40 42 42 43 45 39 44 45 48 42 38 45 47 48 42 47 41 41 43 44 38 38 41 42 46 38 44 46 48 44 48 42 46 46 42 38 48 42 45 41 45 45 40 47 40 46 43 42 46 38 47 42 41 47 45 45 44 39 43 46 39 45 46 44 39 41 40 44 46 44 39 45 45 40 44 43 43 44 48 43 45 48 44 45 38 48 41 45 39 39 47 39 44 42 42 43 41 48,0
52 53 51 52 51 51 51 52 51 51 52 53 52 52 51 51 51 51 51 52 51 53 53 52 53 52 52 52 52 52 53 51 52 51 51 52 52 51 53 53 52 52 53 51 52 53 53 53 52 52 53 52 51 53 52 52 53 52 53 52 53 52 51 53 52 53 52 51 51 53 52 53 52 53 53 53 52 51 53 53 51 53 53 51 51 53 51 53 53 53 51 51 53 51 52 53 52 52 52 51 53 52 52 53 53 53 53 51 53 51 53 51 53 53 52 53 53 53 53 52 53 52 51 51 51 53 51 53 51 51 51 52 51 52 53 53 51 52 53 52 53 51 53 53 53 52 52 53 51 52 51 53 51 52 51 53 51 53 51 52 52 51 52 51 52 53 53 52 53 53 51 51 51 51 53 53 52 51 53 52 52 53 52 51 53 51 51 52 51 52 52 51 53 53 53 52 53 52 53 53 52 53 51 53 53 52 52 51 52 52 51 53 51 52 51 51 53 53 51 51 53 51 53 53 53 52 51 51 51 52 53 53 52 53 53,1
35 35 38 34 37,0
48 45 42 47 52 51 51 43 51 52 51 47 42 42 42 50 52 46 52 48 42 48 43 43 46 48 46 48 42 43 45 49 49 51 45 52 45 49 43 46 49 43 50 43 51 48 52 46 49 43 48 49 44 49 46 42 42 50 51 51 49 48 45 42 51 42 44 43 46 42 47 48 52 46 46 50 42 42 46 47 50 48 52 50 51 42 49 48 48 51 49 42 46 48 47 49 43 49 49 47 47 50 50 42 46 47 51 42 45 45 50 50 43 52 46 46 48 49 49 44 45 45 44 46 46 52 44 48 43 45 46 51 51 44 49 44 43 43 48 48 51 42 45 46 44 45 43 48 44 52 46 50 48 43 48 44 52 46 49 45 49 52 44 46 47 47 48 43 45 45 51 52 47 42 51 43 48 52 47 44 44 46 43 52 47 45 49 43 48 44 49 45 48 43 42 51 51 52 48 49 50 51 49 42 52 50 48 44 42 42 52 48 45 44 52 42 44 44 48 48 52 48 51 42 51 47 43 50 44 43 51 47 45 52 43 45 51 46 47 44 52 45 51 51 43 43 43 45 51 49 50 50 46 45 44 48 44 42 50 45 47 43 49 46 45 49 49 49 45 52 49 52 48 52 47 50 47 48 42 44 47 50 51 46 45 51 51 50 44 43 48 42 47 46 45 43 52 44 49 44 50 51 43 45 42 49 45 51 48 50 43 51 49 51 49 49 49 42 50 51 42 46 42 46 42 47 49 44 50 46 46 48 52 47 42 50 43 52 50 50 51 43 46 46 48 48 46 43 46 48 49 49 51 52 48 48 44 52 52 44 45 42 45 45 47 52 43 45 47 52 46 43 43 49 44 47 45 43 52 42 45 51 45 48 47 50 52 42 49 45 48 49 52 48 42 44 42 44 48 49 51 52 42 43 51 51 49 51 43 50 42 42 45 43 43 46 42 50 52 43 42 48 44 44 50 51 51 47 49 48 43 48 48 47 45 47 43 45 46 48 50 45 43 52 49 52 51 49 49 50 49 51 44 52 42 48 46 45 46 51 51 42 42 46 47 51 42 45 45 49 46 47 51 51 49 50 48 48 42 45 49 42 42 42 49 44 42 50 43 48 49 46 42 44 46 52 42 42 45 48 42 44 42 48 43 48 51 50 44 45 42 43 46 44 42 49 50 44 45 42 44 50 52,0
49 51 50 49 50 51 49 49 51 51 50 50 49 51 51 51 49 49 49 49 49 50 51 50 51 50 49 49 51 50 51 49 51 51 50 51 51 49 49 49 49 50 49 49 49 50 49 50 49 51 50 50 49 50 51 51 51 50 51 51 49 49 50 51 51 49 50 51 49 49 51 51 51 51 49 50,1
40 47 50 48 41 44 44 44 48 46 45 46 42 45 47 42 50 43 40 44 42 43 48 43 50 45 42 41 42 45 49 42 40 43 48 43 50 40 45 40 48 44 49 45 50 47 48 48 45 44 40 48 44 44 40 44 47 47 40 45 45 44 43 46 47 44 50 47 48 44 44 43 48 43 44 49 48 45 47 42 50 41 40 44 41 49 48 40 50 46 45 49 47 47 44 48 47 47 43 49 46 48 43 47 48 46 41 45 48 40 46 40 46 43 48 50 49 42 41 44 43 43 45 40 44 47 43 50 45 47 41 50 49 43 44 41 49 43 48 49 42 40 46 41 49 43 41 46 50 43 49 50 45 48 48 46 45 49 44 47 41 49 48 48 42 45 42 44 48 42 40 40 43 50 45 49 50 42 43 41 41 45 42 47 42 42 47 44 46 46 43 44 40 44 45 45 40 47 49 41 46 45 42 47 48 48 43 49 47 48 42 44 50 41 48 44 45 49 46 49 48 44 50 49 44 43 41 48 47 42 47 50 42 40 46 41 44 46 46 45 40 49 42 43 46 49 47 49 44 47 50 46 43 43 44 42 50 44 45 42 44 47 44 48 48 50 42 49 46 45 44 45 41 47 49 49 47 48 42 44 45 49 44 50 40 49 41 41 46 45 43 44 40 48 47 40 47 40 45 47 45 42 49 47 49 48 48 46 41 43 40 50 40 50 48 40 46 42 45 49 47 44 42 46 46 50 45 41 49 45 50 44 42 49 41 40 44 41 49 50 44 46 50 49 41 46 43 43 49 41 45 49 46 46 49 41 47 47 42 47 48 44 48 41 46 40 41 44 49 49 42 47 46 50 49 46 43 44 49 48 41 47 49 49 50 49 48 46,0
65 65 66 67 65 67 65 67 66 66 65 66 67 65 67 65 67 65 67 66 65 67 65 67 67 65 65 66 65 65 67 67 67 67 65 66 65 67 67 66 65 65 66 65 67 65 66 67 65 67 66 66 65 66 66 65 65 65 66 67 66 66 66 65 67 65 67 67 65 67 66 67 66 67 67 65 66 66 67 67 67 66 67 66 66 65 67 67 65 67 66 67 65 65 66 65 67 66 66 66 65 65 67 65 67 67 65 66 67 66 67 67 67 67 65 65 65 65 66 65 65 65 65 66 67 66 67 67 66 67 66 67 65 65 67 66 67 67 65 65 65 66 67 65 65 66 67 67 65 65 66 65 67 65 65 67 66 65 65 65 67 65 65 66 67 67 65 65 67 65 67 65 67 67 67 65 66 67 66 66 67 66 67 67 65 66 66 67 67 67 65 67 65 66 66 65 65 66 66 67 66 65 65 67 67 66 66 65 66 65 67 66 65 67 67 67 66 65 65 67 67 67 66 65 65 67 67 67 66 66 66 67 66 67 67 66 65 65 67 66 66 65 66 67 65 66 66 67 65 66 65 65 66 66 66 67 66 65 66 67 67 67 65 65 65 67 67 65 66 66 65 67 66 67 67 66 67 65 67 66 67 65 67 67 67 66 67 67 66 67 66 65 65 66 66 65 66 66 66 65 65 65 65 65 65 66 65 65 66 66 67 65 66 66 66 65 65 65 65 66 66 66 67 66 67 65 66 66 66 66 67 66 66 67 67 65 67 66 65 65 66 67 66 67 66 65 65 66 67 65 66 67 67 66 66 67 66 66 65 67 67 66 66 67 67 67 66 65 65 66 65 67 65 67 66 66 66 67 67 65 65 66 66 66 66 67 66 67 67 65 67 65 65 66 67 67 67 65 67 66 65 66 67 65 66 65 66 67 66 66 67 65 65 67 65 66 67 65 65 65 66 65 67 65 66 67 66 65 67 66 66 67 66 66 65 67 67 67 66 66 65 67 65 67 67 67 67 65 65 67 66 66 66 67 65 66 66 65 65 67 65 66 66 66 66 65 66 67 66 65 66 66 67 65 67 65 65 66 65 65 66 67 65 67 67 67 67 67 66 65 66 67 67 65 65 65 67 67 67 67 67 67 65 65 67 66 66 65 66 67 65 65 65 65 66 67 66 65 65 66 67 65 66 65 66 65 65 66 67 66 66 66 65 66 65,1
66 74 68 72 70 75 67 69 69 74 70 71 67 72 66 65 67 70 68 72 75 73 70 72 67 74 70 71 73 74 72 74 67 66 71 69 75 69 74 72 69 68 75 73 68 69 65 71 71 69 72 71 72 65 71 72 66 66 68 74 68 71 70 75 65 71 69 68 66 69 71 68 73 73 75 66 70 71 74 65 72 74 65 68 69 65 68 75 68 69 70 75 74 67 70 74 69 73 72 71 66 75 74 67 75 73 69 67 66 66 69 70 74 65 65 66 71 74 71 65 71 67 74 68 68 65 65 71 70 72 68 66 72 67 69 72 68 67 69 75 73 71 68 66 71 67 67 69 74 67 67 74 72 74 66 75 69 67 66 66 68 69 66 67 72 66 71 69 72 68 66 74 68 74 67 65 73 71 69 75 75 65 75 65 69 72 65 74 75 73 73 71 74 66 73 70 75 71 70 68 67 67 65 66 74 74 73 75 71 75 72 69 67 66 65 71 70 68 75 70 70 74 75 74 66 70 68 69 67 70 65 69 74 73 65 73 68 75 69 71 72 67 69 71 75 69 73 71 72 69 73 66 72 75 69 70 75 72 69 70 68 65 74 71 67 73 69 66 67 70 71 68 74 70 73 73 72 69 70 65 69 65 66 67 66 72 70 65 65 66 72 75 75 72 71 74 67 69 75 71 70 71 75 73 72 73 69 66 70 65 74 72 75 69 70 69 72 73 72 69 70 72 72 75 66 74 67 73 66 75 66 74 70 72 67 74 71 74 65,0
55 56 54 55 56 55 56 55 55 55 54 54 56 55 54 56 56 55 54 55 54 54 54 55 54 55 55 56 54 56 55 54 56 56 56 54 54 56 55 56 54 54 55 55 55,1
59 65 64 62 63 62 61 65 61 65 62 57 62 60 58 61 64 55 56 64 58 59 64 62 62 59 59 61 59 59 62 61 60 55 62 60 64 62 65 65 59 61 58 60 56 57 55 58 58 57 55 58 58 63 59 56 59 64 59 62 63 61 65 64 65 61 63 60 62 56 56 61 60 58 59 59 58 62 58 60 57 61 57 56 65 63 64 61 62 65 65 63 63 61 63 62 64 65 60 57 65 62 60 62 63 62 55 57 64 59 65 56 55 55 65 64 61 64 62 55 55 60 61 55 65 55 57 61 57 58 55 57 61 64 57 61 55 56 56 63 61 62 63 62 59 64 65 63 55 60 65 56 63 57 59 55 56 60 61 64 57 56 63 55 59 60 60 58 63 63 59 60 57 59 55 61 60 58 55 65 59 56 60 58 61 57 62 55 58 55 60 62 63 59 64 65 56 59 63 63 61 57 55 65 65 65 60 59 58 55 63 62 60 60 56 60 60 65 60 65 57 55 62 63 60 58 57 62 59 55 57 62 56 55 64 55 59 65 62 56 61 61 58 56 60 59 64 61 63 56 57 65 62 60 63 58 65 56 61 65 62 64 60 61 57 63 57 63 65 59 60 62 58 55 61 59 65 62 58 63 59 56 60 65 56 64 56 60 60 60 56 58 57 63 61 57 61 62 56 59 65 65 60 57 61 65 60 58 59 63 64 59 62 62 63 61 65 65 64 59 60 62 65 65 65 56 55 57 55 55 55 55 60 57 63 64 62 62 55 61 60 64 57 59 63 60 57 63 64 58 63 58 58 62 59 61 61 56 58 60 56 64 58 62 57 58 56 59 62 64 59 55 58 61 58 57 62 60 60 58 62 61 64 57 60 57 62 58 56 63 64 55 62 63 58 55 56 63 55 65 56 63 61 60 60 59 61,0
68 62 69 62 67 68 68 70 62 62 68 69 71 65 62 70 62 63 71 65 66 62 68 71 64 67 69 72 65 68 71 71 70 69 68 72 65 62 62 71 72 70 63 68 71 72 62 66 64 67 70 62 66 68 63 70 63 64 65 64 66 72 69 66 68 71 69 64 69 72 69 66 62 67 71 70 63 67 72 65 65 66 66 69 68 68 64 66 65 69 62 65 66 64 68 70 65 69 72 65 70 66 64 72 68 68 64 65 68 72 67 65 67 71 71 67 64 67 71 69 70 67 69 72 72 67 70 67 62 72 68 69 64 64 62 67 65 69 72 66 68 67 62 71 68 66 72 63 65 62 68 69 63 71 68 70 64 65 65 64 72 68 66 72 69 66 66 71 71 71 71 62 70 62 62 66 64 71 68 70 66 71 67 68 63 68 67 70 62 70 68 67 71 63 68 69 68 72 64 71 65 62 62 69 63 66 64 63 63 71 71 71 70 67 70 64 71 67 71 67 66 68 68 71 68 68 72 64 65 68 62 68 67 70 71 64 66 67 71 70 65 71 64 62 65 67 65 71 64 62 68 68 71 64 72 65 65 66 68 62 68 65 67 67 64 64 67 67 66 64 63 67 69 70 72 66 69 70 72 70 71 69 67 65 63 71 69 66 64 71 63 69 70 62 65 71 69 72 67 70 66 70 62 62 64 72 65 65 65 71 62 68 72 70 66 65 71 65 63 66 66 65 64 66 64 68 63 62 68 69 68 62 64 66 71 72 62 72 72 72 70 62 70 69 68 70 68 63 63 64 69 62 66 72 65 63 64 70 66 63 68 62 67 65 62 64 68 66 72 68 68 64 67 72 71 68 72 72 71 63 66 65 66 62 64 71 68 66 69 69 67 66 65 69 62 71 69 65,0
53 56 52 56 52 55 60 60 55 58 60 52 52 59 53 59 56 59 61 62 53 62 60 54 55 59 55 57 57 55 62 56 58 57 52 60 53 57 58 59 62 60 58 54 59 53 54 60 56 55 52 56 55 53 62 58 53 59 58 59 54 57 56 59 55 55 53 54 52 60 58 52 61 52 52 62 53 54 55 59 53 53 57 62 53 60 61 55 54 54 59 60 59 54 60 58 58 54 60 60 55 60 52 60 55 55 54 52 57 54 56 53 61 59 57 58 60 60 60 62 57 57 56 58 62 55 58 58 62 55 55 59 62 55 60 62 58 59 62 55 52 62 58 61 52 61 62 62 56 55 58 59 58 56 60 56 53 62 55 61 53 59 60 54 59 54 55 56 52 54 56 60 52 61 53 53 61 57 60 58 59 52 60 62 59 61 62 54 62 56 61 58 57 60 54 62 62 53 55 53 62 55 58 52 53 57 57 60 52 52 56 54 60 52 56 55 62 59 62 56 53 60 54 58 59 52 55 59 52 58 52 54 52 53 53 54 59 56 60 55 58 53 54 55 58 57 53 52 53 54 58 52 54 53 57 62 56 58 59 59 52 53 53 59 52 52 58 54 57 60 59 52 58 56 52 60 54 60 59 55 60 54 58 56 55 62 56 58 54 52 62 52 57 61 54 57 61 61 58 60 58 61 58 56 57 55 59 59 56 52 60 55 60 55 52 59 52 55 59 54 56 62 62 58 54 52 56 60 53 62 62 60 59 58 52 57 62 60 54 52 61 60 61 56 57 53 61 60 57 52 54 56 54 60 56 52 62 54 58 59 60 62 55 53 58 52 56 53 61 52 59 53 61 60 53 53 56 61 62 52 57 62 52 57 59 59 57 62 55 58 54 57 55 56 53 59 52 58 60 59,0
42 38 45 47 47 39 38 44 38 39 42 46 40 46 38 38 44 47 47 38 44 38 47 38 40 43 44 45 45 48 48 41 38 47 45 46 45 43 44 47 46 42 47 44 44 42 46 42 47 45 39 46 40 46 39 42 47 46 43 48 42 42 42 48 44 42 40 41 48 40 38 39 42 41 40 44 44 47 38 39 46 43 40 38 45 48 38 44 38 46 40 40 45 42 41 43 42 44 46 39 44 38 46 44 41 43 46 48 46 38 45 48 43 42 41 45 38 41 39 40 38 38 45 39 46 41 42 44 40 38 42 47 42 43 42 42 46 39 42 46 41 44 46 38 45 45 40 42 40 43 46 47 42 39 45 45 46 41 48 41 43 42 44 44 44 46 43 38 45 47 47 44 44 45 43 40 43 46 44 45 45 42 38 40 40 40 43 43 45 45 40 43 48 48 48 47 40 42 38 46 44 41 48 45 42 43 47 48 40 41 47 43 45 42 44 48 40 39 48 39 48 41 46 42 46 43 44 38 41 47 44 41 42 42 43 41 40 46 40 43 46 41 46 41 39 47 40 39,0
66 56 63 60 64 63 61 66 61 61 64 66 65 58 59 61 60 56 61 65 65 59 62 57 59 66 56 63 58 63 56 56 63 56 63 57 57 63 58 56 66 63 60 60 57 58 59 65 57 64 66 56 64 60 63 65 66 56 63 64 65 63 66 61 65 58 61 60 57 56 65 61 62 62 61 56 57 56 59 66 59 60 66 60 57 58 57 60 57 64 57 59 61 58 58 66 66 56 57 59 60 58 62 63 61 56 61 63 59 61 64 59 58 61 56 62 65 58 59 62 57 64 66 63 66 63 60 59 66 64 60 63 65 60 63 64 60 63 58 59 59 59 62 57 61 59 63 60 61 66 64 64 56 62 59 64 62 59 58 61 59 61 61 56 63 64 63 65 61 60 58 61 65 63 63 66 63 63 65 59 66 62 64 57 59 64 62 60 62 63 64 56 63 61 57 57 64 65 59 59 63 56 63 62 65 58 57 58 62 65 64 62 58 62 60 63 60 56 61 61 59 56 57 63 66 56 65 64 60 65 59 65 62 60 62 60 61 61 57 64 62 59 56 63 64 59 66 56 57 61 58 56 56 62 64 63 60 56 66 58 60 66 65 65 66 62 63 65 64 59 61 65 57 58 57 64 57 63 63 66 59 66 62 60 62 65 60 60 66 56 57 63 61 64 58 65 64 62 56 65 56 61 63 61 65 61 62 58 60 66 59 62 64 57 60 59 57 62 63 66 58 64 59 56 64 63 62 57 65 62 64 56 58 62 59 57 61,0
59 69 67 63 66 66 69 61 63 63 69 59 66 59 64 59 63 69 59 67 68 64 66 66 69 65 64 65 63 59 65 67 68 62 66 61 65 69 67 64 59 63 65 64 62 66 65 63 62 60 66 60 61 67 65 61 60 64 60 65 69 69 66 59 69 66 63 64 66 68 60 59 64 69 66 67 59 59 60 65 67 66 61 68 67 68 64 69 69 69 64 62 65 69 63 68 63 67 60 64 65 60 69 63 67 65 64 63 61 61 62 66 68 61 60 65 62 69 63 66 60 67 65 65 59 59 64 59 60 59 65 65 61 66 66 60 59 69 68 61 59 69 62 64 62 69 62 64 66 62 68 60 67 59 63 62 67 62 64 64 64 65 60 62 62 62 66 66 63 66 66 59 69 59 66 64 64 67 67 63 60 67 59 69 62 67 69 62 68 66 60 61 64 60 66 69 61 69 65 60 59 64 67 66 65 64 59 64 66 63 60 69 63 59 69 69 62 68 63 66 64 60 69 69 64 66 60 61 68 62 68 59 69 68 68 59 61 64 64 66 61 59 68 64 66 69 60 64 63 65 59 67 68 62 69 64 67 59 67 64 68 65 65 66 69 67 62 61 62 68 59 63 63 60 68 69 64 64 60 61 60 63 68 65 67 60 68 62 59 63 69 68 63 60 68 59 61 68 59 63 69 67 59 62 65 61 66 65 69 65 67 66 61 66 64 61 59 67 59 67 65 61 65 64 64 66 61 69 60 69 60 69 63,0
60 62 62 62 61 62 62 60 60 61 61 62 62 61 62 61 62 60 60 60 62 60 61 61 62 60 61 61 61 61 61 60 60 61 61 61 61 61 60 61 62 61 60 62 60 62 60 60 62 61 60 61 60 60 60 61 62 61 60 60 60 61 60 62 62 62 60 61 61 60 61 61 61 61 62 60 61 61 62 61 61 61 60 60 62 62 60 62 61 61 60 61 62 60 60 62 61 61 61 60 61 61 62 62 62 60 61 61 62 62 60 60 61 61 62 60 61 62 61 61 62 60 62 60 60 61 60 61 61 61 62 62 61 62 62 60 61 61 61 62 61 60 60 60 62 62 61 62 60 61 60 62 60 60 60 62 60 60 61 60 60 61 61 62 62 60 61 62 61 62 62 62 60 61 60 61 62 61 61 61 62 61 61 61 60 62 60 62 60 60 61 61 61 61 62 61 61 61 61 61 61 62 61 61 60 60 60 62 62 60 60 60 62 60 60 60 62 62 61 62 62 61 62 62 60 62 62 60 61 60 60 60 61 61 62 60 61 62 60 61 62 60 60 61 61 60 61 62 60 60 60 61 60 60 60 61 61 61 62 61 61 62 60 60 62 60 62 60 61 60 60 61 61 62 61 62 62 62 60 62 62 61 61 61 62 60 62 61 60 60 62 61 62 60 61 60 60 60 60 61 61 61 60 61 62 62 61 62 62 62 60 62 61 61 62 62 61 61 61 60 61 61 62 60 62 62 61 61 62 61 62 61 61 61 62 60 61 62 61 61 61 62 61 62 60 62 62 61 60 61 62 61 60 60 60 60 61 62 60 61 61 61 62 61 62 61 60 60 61 61 60 61 60 61 60 62 61 60 61 61 62 62 61 61,1
54 59 59 56 57 55 53 57 51 54 59 58 55 57 54 60 53 60 59 54 51 52 53 54 57 52 57 54 53 59 53 54 51 55 53 54 60 50 50 57 51 59 51 50 55 59 53 50 53 56 57 56 50 56 55 52 53 58 60 60 51 53 51 58 59 53 55 55 55 58 55 55 51 51 54 60 60 55 59 50 60 54 51 52 50 52 55 55 50 56 59 60 56 56 56 59 56 53 60 59 53 60 55 52 55 56 60 56 56 59 52 53 51 52 51 55 53 60 54 53 58 56 54 55 50 60 59 55 59 60 51 57 56 55 52 58 54 58 57 51 60 55 54 56 53 59 56 59 50 52 55 54 57 50 60 55 57 59 56 55 52 58 57 59 57 51 57 57 58 57 51 50 50 59 55 51 58 54 57 50 55 56 57 54 57 53 54 56 54 57 54 52 51 57 59 51 58 57 52 50 59 59 52 52 58 51 52 53 59 57 60 50 50 60 53 50 50 56 57 57 53 58 60 52 60 51 50 57 57 56 54 53 59 58 53 58 51 59 56 58 53 54 51 60 51 52 55 53 60 54 52 55 51 55 53 57 53 57 59 57 57 54 58 50 52 55 56 52 56 52 58 50 57 55 58 52 58 50 51 56 56 52 57 56 60 50 59 58 54 60 52 51 51 50 52 59 51 51 50 54 52 53 54 55 53 60 51 50 52 54 59 51 58 59 51 57 53 55 52 51 53 50 55 53 54 50 59 50 60 60 58 50 60 58 54 51 54 51 55 59 59 59 50 51 59 59 60 53 54 56 53 55 56 58 58 60 51 54 55 57 60 57 55 57 60 60 55 51 56 54 56 56 56 53 53 57 50 54 53 52 60 58 57 60 55 55 59 60 57 56 60 56 54 60 54 54 50 55 58 53 58 53 56 53 53 60 60 53 57 52 54 55 58 54 55 55 51 58 59 53 58 56 51 60 53 58 57 52 50 54 52 60 54 52 51 50 54 58 50 52 55 59 60 60 57 54 59 51 51 53 54 55 52 58 60 60 58 55 57 55 60 50 53 54 52 52 50 53 60 52 52 50 53 51 55 58 55 51 52 55 57 52 53 52 53 50 60 50 51 50 52 53 58 56 51 50 54 53 60 53 59 52 53 57 57 53 56 54 60 58 50 54 56 57 50 60 57 58 51 52 51 53 59 54 59 51 54 57 50 53 55 55 56 52 59 52 50 52 53 50 58 53 56 57 58,0
53 56 52 59 52 56 59 52,0
39 38 38 30 30 39 31 33 37 40 34 30 36 35 38 40 35 34 38 32 31 32 40 38 34 30 40 38 37 32 31 39 39 35 38 32 32 33 37 40 36 35 38 33 34 38 40 35 31 35 39 38 32 36 38 32 31 30 37 32 30 31 34 34 30 39 37 30 40 40 40 33 37 30 39 39 37 32 37 38 33 38 40 37 38 40 39 39 31 33 34 38 33 34 38 33 31 32 39 34 39 37 37 34 31 32 34 30 38 37 34 34 36 37 30 35 35 33 40 40 36 40 32 33 34 31 35 39 31 30 36 33 37 37 36 37 33 37 38 36 37 34 35 36 30 39 30 30 33 39 35 36 39 38 40 33 34 39 38 40 33 31 37 39 36 34 32 36 34 33 36 40 30 32 33 30 35 35 31 40 33 39 34 39 39 38 33 36 34 40 30 37 39 40 31 31 35 39 40 36 38 36 40 33 33 36 34 38 34 37 37 36 40 34 39 35 30 32 39 33 31 35 37 31 34 33 40 38 32 34 40 34 39 31 33 39 35 33 37 32 40 33 37 39 39 40 36 31 34 39 40 32 36 35 34 40 31 32 36 35 30 38 30 38 32 32 39 39 33 33 31 34 39 36 30 37 34 40 32 39 32 30 31 30 39 33 39 36 36 35 35 31 32 33 33 37 33 40 31 39 32 40 39 38 33 37 35 40 37 32 30 30 39 32 38 39 30 37 32 37 36 32 37 31 35 33 32 32 38 32 32 37 32 34 32 33 34 39 30,0
57 57 57 55 57 57 55 55 56 56 56 55 55 56 56 56 56 56 56 55 56 56 55 55 57 57 55 55 57 57 56 57 55 55 56 56 55 57 57 56 56 57 57 55 55 57 57 55 56 57 57 56 57 56 55 55 57 56 56 56 57 55 56 57 55 56 57 55 55 55 55 56 55 57 56 55 55 57 55 57 55 55 57 56 55 56 55 56 57 55 55 55 56 57 57 55 57 55 56 57 55 56 56 55 57 55 57 57 57 57 57 57 55 56 55 55 55 55 56 56 55 56 57 55 57 56 56 56 57 55 57 55 57 56 57 56 57 56 55 55 55 55 56 56 57 57 56 56 56 56 57 57 55 56 57 57 57 55 56 55 56 55 56 55 55 56 57 56 56 57 57 55 56 57 56 56 57 56 56 55 55 56 56 57 55 56 55 56 55 55 55 56 56 56 55 55 57 56 55 55 56 56 57 56 55 56 56 55 56 57 56 56 55 57 56 55 55 56 56 56 57 55 55 56 55 57 57 55 55 56 57 55 55 55 57 55 56 56 55 55 56 56 56 57 56 57 55 56 55 57 57 55 55 55 56 55 56 55 55 56 55 56 55 56 57 57 57 55 55 57 57 57 57 56 55 55 56 56 57 57 57 57 56 57 56 56 57 55 55 57 55 56 56 55 56 57 55 57 56 56 57 57 55 57 56 56 57 56 55 56 57 56 56 56 56 56 56 56 57 55 55 56 56 57 57 55 55 55 57 57 57 57 56 55 55 55 57 55 55 56 57 56 55 57 57 56 57 56 55 57 57 55 55 55 57 55 57 56 55 57 55 56 57 57 55 55 56 56 56 57 57 56 55 56 57 55 57 57 57 55 56 55 55 56 56 55 56 56 57 55 57 57 57 55 55 55 56 55 55 55 57 57 55 56 57 57 55 55 57 55 57 55 57 56 56 56 56 56 56 55 57 57 55 55 56 55 55 56 57 56 56 56 55 57 57 57 56 56 57 56 55 55 57 57 56 57 57 57 56 57 55 56 57 55 55 55 57 57 56 56 55 57 56 55 57 55 55 55 55 57 57 55 55 57 55 56 55 57 56 56 56 55 56 55 55 56 57 56 57 57 57 57 57 55 55 55 56 56 57 55 56 56 55 56 55 57 55 56 57 55 57 57 55 56 57 55 56 57 57 56 56,1
