Tab Switches,Window Focus Changes,Copy Events,Cut Events,Paste Events,Full Screen Exits,Risk Level
9,1,8,8,1,4,71.14158845515131
10,11,4,7,1,4,98.16201096949432
9,1,8,2,10,3,79.82913874415961
7,1,3,9,4,0,47.75723049110075
1,8,1,3,1,1,40.25883709354859
7,14,2,9,3,3,94.36457901161457
15,13,0,3,1,4,110.40108035721809
4,9,4,1,4,1,55.988784128810245
2,2,0,9,1,4,43.89001198651015
11,14,0,4,0,4,100.15128253912563
12,9,6,2,7,0,86.52758039584884
12,3,1,0,0,2,57.508436612057544
9,9,7,1,8,1,86.14139930368323
3,11,5,6,10,0,76.89126767856524
8,7,3,0,1,4,67.91159811371968
1,3,8,1,4,4,55.52531652407376
18,10,9,9,17,0,139.55084226244824
0,9,7,6,10,1,71.02586670733442
6,9,9,0,3,4,76.7713743044348
16,12,2,6,1,1,100.06934240047259
2,6,2,7,1,0,33.87863580465811
19,4,3,1,3,4,98.07726926008196
19,8,8,3,7,3,123.30111150316762
2,3,8,6,3,3,52.13050112295828
2,2,4,0,3,4,45.42803401426217
16,12,8,5,13,2,139.1379839939467
6,1,5,4,3,4,55.866331574535934
13,0,7,5,6,4,84.42446966926428
16,10,7,7,3,4,118.73782352353584
17,5,9,0,8,0,95.11180035883491
12,9,6,2,8,4,108.9180872094475
19,1,3,8,11,4,115.26466233992468
19,7,3,7,2,0,94.62493282145466
17,5,5,3,5,4,104.97765821790136
3,11,8,9,14,3,103.68705994832693
0,11,6,8,6,3,77.90210950758159
17,4,4,6,2,4,98.46598326992513
0,12,4,1,3,0,49.694048154549364
12,1,7,0,5,4,74.13604286295956
19,6,5,0,0,4,101.37271716542658
19,1,0,2,2,1,70.02150798839325
9,12,0,9,8,2,100.10260987482711
10,13,8,1,6,0,93.6101792187415
8,4,7,3,9,2,74.8875044977696
8,1,5,7,6,1,60.79344103154036
4,10,0,4,0,2,53.318474829980794
0,9,1,4,3,4,63.08765766104277
16,10,9,5,13,3,138.27698810469585
1,10,2,4,6,0,50.426820728179074
12,1,9,4,5,0,62.84354917576988
8,14,2,6,7,4,106.61008809382157
3,6,1,5,4,2,54.042757584241286
4,8,1,9,7,0,61.33917837463561
10,4,5,1,3,1,59.39246019988239
18,6,6,0,1,1,83.95437007452283
2,3,3,0,1,2,34.22394778887086
11,1,0,3,0,1,42.654478140700256
18,2,5,1,2,3,86.24833227745047
18,1,6,5,3,4,96.6319394194514
12,4,3,8,10,0,80.40265763431539
6,5,5,9,8,4,84.59821856874983
14,14,8,9,13,2,139.66147711125305
6,14,3,7,7,4,107.13066666550598
7,6,9,3,1,0,54.705885689976256
4,2,3,1,3,0,32.05109137459906
13,3,9,0,2,2,71.2459226283928
3,7,4,6,5,0,53.508213505340684
9,3,2,9,3,1,56.687202576330876
19,6,9,2,5,4,116.64614993032802
14,11,1,5,3,3,101.56741566784157
17,5,8,4,2,3,97.19217293367267
19,6,0,4,1,3,97.3669450145112
12,0,4,1,3,2,57.77962561281571
7,2,4,8,9,3,69.8423445642942
8,5,7,3,1,4,76.99107087850503
15,2,5,9,6,0,80.15203238868752
18,14,5,0,0,1,107.0023547090315
15,13,5,1,5,3,118.82023769719397
6,14,3,8,10,3,110.177721778783
13,13,0,6,0,3,99.603653412203
13,6,2,9,4,1,79.29497388059767
3,8,9,1,6,4,78.12877129057092
14,2,5,6,0,3,74.27430765050269
2,13,4,3,7,0,69.87852891717885
4,0,9,9,1,2,44.04767267480461
0,9,0,1,0,1,33.29626620962006
2,14,4,3,3,4,79.71363781072131
14,12,1,4,5,0,91.47540927799433
7,5,0,3,1,1,46.381849238602186
3,11,3,2,0,1,52.59548094301413
1,0,5,5,9,2,42.0482347729583
9,0,6,0,0,2,48.306023248017766
3,13,8,7,0,4,87.20729273223982
2,7,4,4,3,3,57.6204866458525
1,8,7,7,0,2,48.28534849946053
16,1,7,9,4,4,99.85153645738863
19,8,8,3,5,1,115.18907259622821
12,4,2,3,1,3,70.62409948895592
4,12,2,4,3,0,59.57897495373563
8,7,8,4,3,1,70.72664930948221
5,6,6,5,6,4,75.33718253469557
4,6,3,4,0,0,39.324121088533246
9,3,0,4,0,1,48.80043792787448
7,1,6,7,10,2,68.25813779893127
6,4,9,5,2,4,69.52271843446812
6,13,5,1,3,0,70.04060834253931
5,10,2,3,3,2,65.99756153620453
19,10,4,3,0,0,92.37536558424841
2,2,2,4,6,3,45.42952461483089
18,14,7,5,12,3,148.22598156138395
14,13,4,4,5,4,123.33310972666854
3,8,9,5,8,0,68.11074943757335
11,5,9,7,10,3,104.99462595049387
5,0,5,3,7,1,45.20345000339342
18,2,1,2,2,1,73.01156582296215
3,11,7,8,4,3,81.25118394511126
14,3,8,2,3,3,86.65223125530426
8,8,2,7,0,4,79.49557887348848
4,10,5,9,13,4,102.30393930452989
12,5,5,4,7,1,78.97226361562417
17,3,1,8,5,2,88.2725096358729
4,0,9,2,3,0,27.095942078766818
15,7,7,9,4,2,103.97704436989827
18,13,4,9,3,4,132.1242492563349
13,10,7,7,10,2,114.28810943833851
15,1,7,6,10,4,103.67767925729554
14,10,2,6,6,2,103.2242141522255
3,14,4,9,5,1,80.17311631734366
6,10,6,8,2,4,91.83785802612351
15,7,4,7,11,1,103.14669101649531
7,5,5,2,1,2,53.43326770329919
16,7,1,5,4,3,100.11568781517708
15,5,7,5,10,3,108.14773407129874
9,4,4,4,0,0,47.26950444706296
9,4,5,2,5,3,70.24192793770808
1,13,0,8,6,0,64.27640237295394
8,13,9,6,4,2,99.45126374922626
16,9,1,3,0,0,80.0382462173469
10,9,3,5,0,0,65.43408615735798
9,10,8,4,5,0,79.89794079317738
16,7,5,0,3,1,85.67381232285629
3,6,7,1,7,0,52.533079618473025
15,7,1,0,1,4,92.33631879627313
19,11,9,8,12,2,146.62271062605964
14,7,4,8,7,1,97.41147468379192
4,6,0,4,3,4,62.76435234567706
5,1,3,7,7,2,51.63612826022551
16,10,9,9,15,1,133.17245945082848
0,14,0,3,3,2,63.64879701140173
18,8,8,0,4,3,110.36367826590313
3,12,1,3,2,2,64.4750127589727
16,6,6,6,12,3,121.35893038204783
8,11,2,1,2,3,81.24805656886166
1,10,1,1,2,2,47.218072979867614
7,14,3,5,1,3,89.62368861219707
14,5,6,8,13,1,102.95835483627722
6,8,6,2,3,3,71.04536392271984
5,12,8,6,8,0,80.37826198982675
0,0,2,9,5,1,29.467200884709097
14,10,6,8,3,1,96.23045086173593
6,1,5,8,0,1,42.388266477704356
16,12,9,3,6,0,113.11689522196554
1,0,6,1,1,0,14.460672237961024
8,9,6,0,3,0,64.30377671567152
8,11,9,5,5,0,86.86889625080619
12,2,4,4,0,0,52.25489139473912
5,10,8,5,12,4,102.87451336142625
5,4,6,6,6,4,73.65021290346232
19,0,6,8,3,0,83.71938300118829
19,3,2,9,10,1,102.01472233071537
2,13,0,9,2,3,72.03975224053055
16,12,4,5,9,3,129.02981729468308
16,7,7,5,6,4,114.95189366407384
11,5,4,2,4,0,62.13599624900029
15,12,9,7,2,2,111.68164115959632
14,0,2,8,7,3,79.09977552402651
12,11,8,0,3,3,96.68713992233715
0,0,1,5,2,1,20.42985105065472
16,2,2,6,6,3,90.58225151371106
2,13,3,7,6,4,85.07527103589312
14,9,9,9,8,0,108.96817187663753
3,14,0,7,1,0,63.869667934027945
3,7,3,6,6,3,70.25846791136567
17,10,3,7,5,2,112.154937381032
16,10,8,8,2,4,120.66237877651484
18,13,7,9,7,3,141.47525572741617
10,7,1,6,5,4,92.20209301598938
19,12,6,2,8,2,127.49019796182276
2,2,5,8,7,4,60.09117351083857
7,6,6,0,5,4,77.59135373671432
13,11,3,7,7,4,120.41850946769932
0,2,4,5,9,0,35.69441861156688
13,3,5,2,1,2,69.74087981560389
1,8,8,8,9,0,64.42489352814808
3,12,1,5,2,1,60.69751078779096
18,3,8,6,0,3,93.14144360302829
5,2,9,1,4,0,38.6922801971061
0,4,0,0,0,4,31.770467876458973
16,6,3,0,1,1,74.64788162826295
7,4,4,2,6,2,62.76696506611886
18,3,8,2,9,2,105.43509153483357
0,7,5,7,8,0,52.8080187027418
4,3,3,6,3,4,55.958593320626655
15,1,1,9,7,4,95.71075416205191
5,9,4,7,0,2,65.79376299219942
7,12,7,0,3,4,92.38965204142356
12,13,7,3,3,3,106.96126457783528
15,5,5,7,1,0,78.66675314463698
2,1,0,9,2,0,26.056531396357908
18,2,7,1,2,4,93.23186571068314
11,0,3,6,8,2,71.23690369320585
15,4,1,7,6,3,95.80297830414335
10,8,0,8,1,3,79.66925554782296
9,1,6,6,8,3,75.2375227047304
19,11,1,8,7,1,119.95958271440482
3,6,3,1,3,4,55.604359683508406
11,4,3,0,3,3,70.4833250231088
1,1,9,0,1,4,40.845045631198815
18,7,0,3,0,2,88.3122279675643
4,10,1,0,1,2,55.87970010870454
7,14,0,6,2,2,86.99716159183636
6,12,5,7,5,1,82.58969625039411
13,12,2,2,3,2,96.52052999525402
2,5,0,0,0,4,39.86037559666065
17,3,7,2,2,0,73.60578740186118
15,12,3,1,2,0,90.48378652294556
18,3,9,5,10,4,120.28273913462657
18,1,6,6,6,0,84.5101396790554
17,2,9,8,15,3,122.55231749924889
19,14,1,4,4,0,113.9302856345983
15,6,5,3,3,1,86.93103794414273
7,2,5,0,2,2,49.11982081061115
0,12,6,5,10,0,70.87676339748899
16,4,0,7,1,0,71.40981399667335
11,9,0,3,2,1,72.00219597299159
10,5,1,0,1,1,52.881621817724145
4,5,1,4,3,0,39.98492186134293
11,13,4,9,3,3,108.77530044943171
16,3,0,4,3,0,69.38603735246303
5,5,1,1,1,3,51.93414600689206
0,2,5,5,5,2,38.796468078012474
4,6,2,9,4,4,67.18156692176598
13,6,3,8,4,2,92.2683778515812
4,3,0,5,5,0,35.6950111338575
0,1,4,7,2,0,21.590323406197363
17,10,3,9,3,3,117.85498457345393
15,6,7,2,0,1,81.61794707768618
8,2,2,9,10,3,81.81206841714024
18,14,9,1,4,1,120.27225372446507
4,0,0,3,0,1,22.979379533885854
1,1,9,8,11,1,53.79595982674973
14,9,4,8,9,1,111.88640734042474
6,8,0,2,2,0,50.60088944852008
3,11,4,0,1,4,68.44505182317536
0,14,8,0,3,4,77.0138543656102
12,7,4,3,4,2,78.1468205509721
19,14,1,3,3,2,121.14935185976027
6,14,1,9,5,2,94.01689751598151
14,13,9,5,8,3,130.29092088879992
13,5,8,4,9,2,91.69317110526157
18,13,4,5,2,2,115.28397802062106
19,5,7,9,6,2,114.16164695579357
17,13,9,6,14,0,139.5710474709616
9,0,3,6,0,2,47.68889239455459
8,1,1,9,8,4,77.18303651318337
7,3,3,9,1,0,44.331186353123
9,2,3,8,3,1,57.61425606530465
16,13,8,5,2,3,121.05067973808698
1,0,9,7,2,0,28.57517894766181
5,7,5,1,2,0,46.12032733812724
4,6,9,7,4,4,80.55402536772988
8,3,5,8,6,2,69.98457503276002
4,11,4,3,4,1,64.26027400769567
17,11,5,4,6,4,124.72738536452417
19,8,0,4,2,4,108.55514573530428
8,10,4,1,0,0,60.741134655845435
16,13,5,4,5,1,111.58004004991776
16,3,7,8,15,4,123.35904524869805
11,0,3,3,2,3,60.979616103068814
6,14,4,9,11,3,106.17756277912306
2,9,3,2,2,4,62.1402367271287
9,14,6,6,9,0,98.73152370452972
1,0,9,7,7,3,49.46289112331235
2,0,5,9,13,0,49.28749984717817
15,0,3,5,0,2,64.1895347099299
1,3,5,5,3,2,39.40886807105913
9,0,3,4,6,0,49.77901775792853
5,1,7,5,6,4,64.37276368050716
10,3,2,8,8,2,80.61211374721383
6,6,7,1,2,2,61.02438355600153
14,1,1,9,10,3,90.06658055693538
5,7,5,2,3,4,74.26818394056971
19,12,7,0,5,0,111.95621068898203
8,6,0,3,3,2,65.34349571847976
19,8,5,1,2,4,111.66780891393448
11,13,8,5,2,2,102.14446349481585
18,5,9,0,5,3,105.66422833065015
19,3,9,7,8,4,120.86377245156456
2,5,1,9,8,1,56.54383999117377
14,14,0,5,5,3,118.86516401700862
1,3,1,8,4,0,26.213147442766996
1,6,4,5,0,4,53.42963674998302
2,8,5,9,2,2,59.01099238029763
5,2,0,6,6,4,55.01438309226045
14,2,6,4,2,0,65.03403651292838
9,1,3,7,3,4,69.03854699499976
8,0,8,7,4,2,61.36025435012377
0,13,5,9,10,3,92.54205575580704
15,0,8,8,7,3,94.95005044656735
5,12,0,5,4,2,73.79390239731151
8,2,3,0,2,1,43.126668778309835
3,13,1,8,8,1,81.19633253685716
1,6,5,2,3,3,53.10591224511875
3,14,3,8,6,0,76.28769094550427
0,10,8,6,12,4,91.37240886940498
18,8,2,2,1,2,94.68952221096468
9,13,0,8,5,0,83.21281378910781
14,1,0,6,6,4,85.73924857144259
18,6,8,6,2,3,104.88536618640325
15,0,8,6,8,2,88.58192820607472
3,1,4,1,1,0,20.169148444518907
1,5,1,3,0,4,39.69805486916555
12,10,8,9,8,3,114.4121077965364
0,4,7,7,2,3,47.092617054040474
16,7,9,1,8,4,116.31211604500946
12,11,9,3,12,1,115.36095856330282
3,10,5,9,9,1,78.5785296673424
6,1,6,7,0,4,57.69297387134383
16,0,5,2,7,4,92.93321075455621
8,6,4,5,7,4,88.9463345823052
3,5,3,1,0,3,43.78588057425871
18,7,6,7,3,2,105.18894944890657
0,10,3,7,4,3,66.9977091193887
9,14,9,0,5,3,103.42885636292635
3,14,9,2,11,1,94.82960930504497
8,12,9,1,8,4,109.73559699887048
12,13,8,6,5,3,117.21739260816734
13,7,4,6,8,3,104.02534353212377
9,1,7,3,1,4,64.35657297902719
5,13,5,7,3,2,83.66334074017276
15,7,3,2,2,1,81.99721985647916
5,5,2,8,3,0,47.51421619936563
16,8,5,4,0,3,101.67337686487511
9,11,0,1,1,2,71.81459319946302
17,6,1,8,3,0,86.81759485052648
17,1,6,0,1,4,81.63454701393165
2,7,3,7,3,0,43.413671732933246
19,8,4,5,4,4,116.22782027163501
14,6,9,0,8,2,97.62295020954619
14,3,0,3,0,0,53.53506817790949
3,8,1,2,3,1,49.76677903763264
8,3,3,6,2,2,58.6265907852337
18,11,7,6,8,0,118.89644931605861
16,3,9,5,10,3,105.97900245203151
10,8,3,9,7,0,83.56981060973588
8,13,2,9,7,0,88.8757076961611
9,7,2,7,8,1,76.93432260769724
17,3,4,6,3,2,88.86102695905764
19,13,2,3,3,3,120.48341475895178
12,7,7,6,4,2,86.41775059926196
7,14,4,0,3,2,86.39426890960634
6,7,6,2,6,3,74.478535994288
16,6,7,1,1,3,89.11102388307442
14,9,4,6,6,1,96.07481637864718
19,12,7,8,15,4,159.55789680585664
14,5,2,4,3,1,77.48845458058796
0,7,6,8,2,3,54.47406447983473
13,6,7,7,5,0,81.12218743650136
4,4,6,0,4,0,41.16080598977147
10,11,1,1,1,2,76.50053440884298
15,12,7,5,5,2,115.8559054760227
1,12,5,4,9,4,86.81814933986429
7,3,9,6,14,4,100.04114031364398
10,13,2,8,1,4,100.4206096881592
17,11,3,3,0,4,111.76423133455647
2,1,6,7,7,0,41.60591317451483
0,10,2,3,2,3,55.25002797945347
10,7,0,2,1,4,73.89245188918163
15,8,5,1,3,1,88.73420606163428
17,3,2,7,8,4,108.80812962055276
15,3,9,7,14,0,99.6001926300174
9,4,5,2,1,2,62.32439318781087
17,1,9,0,3,1,75.90244218429578
5,6,2,5,5,4,72.41752259225655
18,14,5,4,9,0,127.77656238107902
3,4,3,7,10,2,64.5375604515768
12,5,3,5,2,4,84.59950164916364
13,3,9,3,1,0,63.05681578696482
2,7,9,9,17,0,88.01701130136469
9,7,1,9,7,3,87.42196764389344
5,11,3,1,4,0,61.43625818796055
0,4,3,7,4,4,54.01997877473526
13,11,6,4,5,0,95.11461893723656
7,5,4,7,7,1,72.45603386381299
18,2,7,4,6,0,85.29514079017787
13,0,6,5,6,0,64.00986812827273
9,8,9,9,11,1,102.70455611521508
16,8,8,4,12,4,130.1282317078666
8,2,7,2,6,2,64.5520486760382
5,3,8,9,11,3,81.78877967719329
10,12,0,7,2,2,90.24194983231432
6,6,9,2,10,4,90.6508965541734
16,1,2,3,0,4,76.19377580119644
0,11,4,5,2,1,50.11197475668326
4,2,8,1,0,2,35.452182570911646
8,5,7,6,7,0,64.91924281780837
17,10,9,4,1,1,103.4176067054775
1,7,6,9,6,1,54.2947488598914
10,14,1,4,5,3,102.68001935925123
5,0,5,4,0,1,31.067534694141987
7,3,3,1,3,2,52.512452889194506
3,14,4,9,5,4,97.60875934532038
17,0,4,8,8,3,98.20377013641561
10,1,3,2,2,0,43.82781024847078
4,7,3,6,6,2,65.15291691988317
14,5,3,4,7,0,79.18803411217185
17,8,1,9,3,1,96.29671207547149
1,1,0,9,0,2,27.256173056677913
10,2,1,4,0,3,53.83160889924692
12,8,6,3,3,3,93.9320709080126
3,8,0,9,8,0,57.8868122267363
6,12,5,5,4,4,94.30769064335597
10,5,3,6,6,3,83.44295667061517
3,13,1,6,4,0,66.72544583930876
14,14,2,7,6,4,123.43767328379336
0,2,6,4,2,2,32.34908159419462
2,4,5,6,10,3,67.29969567135998
13,14,5,3,7,3,123.10236702602425
5,1,7,8,0,0,35.92234454553111
17,6,7,4,3,3,102.01130858398103
0,9,5,2,1,0,42.453977512400094
5,10,0,4,3,3,72.40512134370957
5,7,9,8,17,0,93.14726654369036
15,5,6,7,5,3,98.18091854460076
4,7,7,0,6,2,64.44225820823922
16,1,4,4,0,2,68.43334947817391
9,2,3,5,2,0,43.989911993714166
17,6,6,9,8,2,114.16376012667925
6,9,5,1,3,0,59.5036947978367
2,11,5,5,9,0,68.03597616374806
12,0,2,8,5,1,65.86407445711501
14,6,9,3,1,2,85.66196043532118
19,5,3,2,3,1,88.46003797219171
18,7,4,8,11,1,116.32792245001127
2,6,8,1,8,3,65.3141144466954
3,3,7,8,12,0,62.55452425470123
4,2,2,9,1,4,51.116593329031886
0,2,5,1,3,1,23.691313618473064
3,14,9,9,15,3,115.21718490624573
11,3,0,2,2,2,62.167034145990634
9,14,2,6,0,4,97.95096135932123
19,8,9,1,4,0,99.46296686604046
12,8,6,0,6,3,93.62538462426734
13,12,6,8,2,4,117.4981122024848
4,1,1,5,3,0,29.527530943965836
3,4,2,8,4,0,39.84964209000471
13,0,6,2,2,4,71.80082765321795
9,3,5,2,6,3,68.48905909781564
16,1,6,9,5,4,99.27744664231787
9,7,9,2,2,1,72.76463487191018
6,3,8,1,7,0,50.636445675983
15,4,7,5,6,2,94.671626060813
0,10,5,2,0,4,58.2357740110374
16,3,3,4,1,4,85.20870190215123
8,4,9,4,3,0,58.96055960558894
5,4,8,9,13,0,78.0952987751763
18,4,6,2,3,4,102.68684721857525
12,10,4,2,6,2,94.37228762628011
2,2,1,0,1,0,14.501268080233759
6,6,8,5,13,0,81.41837077886329
8,2,6,2,8,1,61.21396003967231
4,1,8,0,3,3,44.06816795876008
9,2,8,9,15,1,88.27554987325384
16,10,9,8,1,2,110.83028092572309
11,2,4,0,4,3,67.73842740319868
15,7,6,4,7,4,115.02407762818807
2,3,4,4,3,2,43.15179698819142
8,2,2,1,0,2,43.99647755296004
14,9,9,0,7,1,98.71700957514823
4,4,7,5,3,3,60.19197148553752
12,3,7,6,4,2,77.38353301538329
13,8,8,8,5,3,109.16001868728901
19,7,5,7,6,4,123.99305640280544
14,10,1,9,2,3,103.98180261823414
15,6,2,2,1,1,78.22650714071202
12,14,9,8,2,1,108.50561294105377
16,7,5,0,4,2,93.46140633205137
7,12,0,5,0,3,76.9652250856903
1,4,1,9,0,1,31.843851884969038
4,3,7,1,7,0,42.32789880420064
5,6,7,9,9,1,76.2664002935131
11,0,5,8,2,4,68.33127714303666
17,5,2,8,4,0,87.93681313104139
0,14,1,7,2,3,73.06336711863254
16,7,5,6,9,2,110.39636385102641
10,6,0,5,0,0,52.93396621157234
9,1,9,1,9,1,64.96748015529944
18,13,5,3,4,2,117.05193994651921
13,12,8,9,7,2,121.0476012065289
9,13,6,6,4,2,98.07235092147916
14,6,8,5,3,2,94.63046234993004
18,12,1,8,8,3,132.5839805702491
3,5,4,4,0,3,49.062867540659134
1,12,8,5,4,3,78.40189627621614
8,4,6,9,0,1,57.04897882739896
9,3,8,5,5,3,75.69801226590656
10,0,5,7,9,2,72.66589786722133
13,12,6,7,8,0,105.99487146656018
6,1,9,5,10,0,56.646975056087214
14,14,4,7,1,0,98.63520735940416
18,6,5,6,3,0,91.28825983078573
14,9,0,0,0,0,73.63748453414381
7,2,0,4,2,4,55.14921728998025
10,4,1,9,6,0,64.64514104249324
8,7,3,9,11,0,81.09454201615277
14,12,8,9,13,0,127.40318979699822
0,12,6,4,1,1,59.146183440280325
0,7,5,9,11,4,84.69819615137607
18,5,0,8,3,0,84.72195100645314
2,4,4,6,0,3,46.283184539194956
9,12,3,6,7,1,90.69995105060626
7,1,4,9,9,4,76.89311845382153
14,8,8,1,9,3,107.56983044533915
9,0,2,7,8,3,69.74651751424058
0,10,3,2,0,1,42.07682552573783
17,1,7,8,15,3,117.45237931989125
1,12,2,5,2,2,59.70757836309139
18,0,2,8,6,1,84.70137464937932
12,11,8,8,16,1,120.38594280843597
0,3,4,6,0,2,31.495943635664432
1,3,9,9,8,1,54.38671082157608
15,4,0,7,1,3,78.35679499308347
14,4,6,1,1,3,80.16825679673502
12,7,6,4,5,3,93.6534717517913
15,10,5,2,0,2,94.52223379162399
16,14,5,0,2,3,118.99965719106925
6,10,2,5,1,2,69.04924774850056
16,2,2,8,3,2,83.94532260897932
6,5,9,1,3,2,63.76190617983606
12,11,8,8,16,1,126.18405419255636
4,12,0,7,7,4,88.6682488353776
16,11,6,8,8,2,120.51966533751663
2,2,9,4,10,3,63.34875619900814
6,12,6,1,6,2,83.5994843549948
16,1,7,9,0,0,72.76720213517466
6,7,5,9,14,1,87.84975367804243
0,0,7,5,6,3,42.37138587779746
16,8,0,6,5,1,91.88197860664701
16,10,0,2,0,1,84.71233465671634
10,6,8,5,4,0,69.71432999979808
2,11,3,5,0,2,56.89694590714848
14,9,2,7,5,3,104.69437150436607
10,12,5,0,4,4,98.78616406500001
15,14,9,3,3,1,117.65847640425682
8,11,8,0,0,4,88.2717883022807
0,10,9,7,12,4,96.36927982555835
15,3,3,1,2,2,72.57821400552211
8,2,8,7,3,4,74.2115043573649
18,5,4,2,4,3,98.340814108687
11,8,6,7,6,2,99.8487618009307
18,14,2,5,2,4,128.1822723627984
8,8,2,0,2,2,63.192498001530296
6,3,2,6,4,3,58.0919915587027
13,9,7,6,4,1,95.2707000538943
18,4,5,5,8,0,96.84204408548241
18,10,8,0,5,2,115.77391901046428
1,12,8,4,5,0,61.887349224867926
8,8,7,0,1,1,61.83811330410569
12,1,0,0,0,3,56.4925370178964
14,1,5,5,10,1,86.20276274720209
2,4,3,7,4,0,37.70999498468449
10,0,3,0,3,3,57.013246816729904
13,7,2,1,3,4,86.66782378874132
7,4,8,4,9,4,83.71295099805438
17,11,1,7,2,2,105.58080351481685
18,9,0,3,0,4,105.42442759029574
15,1,9,4,10,0,83.24204795592274
1,11,2,9,11,4,91.676185289356
7,8,3,4,6,2,77.8382319777006
5,1,3,2,3,3,43.693667632376396
11,6,5,5,8,4,99.18798621322574
14,7,0,4,0,2,75.12413556185085
7,13,0,1,1,4,85.52757143148372
3,5,1,9,6,4,70.1928274273264
14,13,3,3,4,0,96.92377629486558
19,10,6,3,8,2,124.03987220435742
16,6,5,6,6,2,100.18170413087363
12,10,8,6,8,1,101.00890161059971
17,0,6,8,10,1,93.41108388252235
1,3,4,9,2,2,43.11240162132218
12,12,5,1,2,0,87.23874322210649
12,6,9,5,8,4,106.01290096850524
14,0,8,1,0,3,68.34036323642091
19,12,0,8,4,4,132.82880843280256
9,0,8,1,1,3,57.08906575772164
2,10,5,5,0,0,46.75505808644224
18,5,3,7,2,1,89.44168121348257
2,3,4,5,6,2,46.749698694480735
13,2,0,2,2,0,49.59631086292943
7,11,6,4,2,3,87.9433388260465
3,14,7,3,9,2,91.12542761796583
19,4,4,0,1,3,90.65150907453618
10,8,1,4,2,4,84.49541632498541
10,9,7,9,8,4,112.30752393035097
10,9,9,4,2,4,96.15804525218064
1,11,6,6,10,2,78.87688532706638
16,13,9,6,5,1,123.13056091619386
8,13,8,1,1,1,79.65945547421092
1,11,3,3,1,3,58.33897586698502
14,10,8,0,4,1,94.43888869815993
15,9,3,4,1,1,91.7150304348726
3,2,2,4,5,3,45.55685339130984
7,4,2,3,5,3,65.41923043745724
8,9,9,9,6,3,99.10733679016623
4,4,1,6,2,2,46.88961449625395
15,8,9,5,13,3,128.64436176992317
12,10,2,9,4,2,93.76062238361402
6,11,7,2,8,2,86.00731778241618
19,9,7,1,0,2,105.41602558985412
16,10,1,3,1,3,99.99490216816268
2,3,1,8,4,1,39.223749280908855
4,0,1,9,3,1,36.42276723409102
18,9,9,4,0,3,109.82079701819477
11,4,6,0,5,1,69.31014507565465
6,0,5,2,7,3,57.0395674492811
8,5,0,8,6,2,71.07663441451673
5,11,1,6,0,4,77.33626346573497
16,9,0,2,0,0,79.72994755531406
15,9,6,0,0,3,93.0123218825317
2,14,5,3,1,2,70.92271403692243
3,6,1,8,0,4,61.288714471429536
9,0,1,6,5,2,56.68125249897732
4,9,1,4,5,0,54.55521354468264
9,3,7,5,6,1,72.03641138074474
11,8,6,0,1,1,71.661629004821
9,12,0,6,4,2,90.9971831993595
12,0,3,4,7,0,57.556937172638534
10,8,3,6,4,2,84.9356049958114
15,7,6,4,6,1,93.90714990491784
7,4,1,4,3,2,55.6467684765091
7,5,3,2,2,4,64.78651978178743
7,6,0,4,0,0,47.60231195239409
12,3,3,7,9,1,79.55773733562256
1,13,0,7,7,2,72.18413574608874
11,13,1,1,0,0,74.59023704380448
9,5,1,0,1,2,56.2741895838826
11,6,9,1,2,1,71.94679804525532
10,10,2,6,8,0,83.97335954294624
14,14,7,2,2,1,105.87463361457996
15,5,5,7,6,4,108.91836005856361
16,10,5,3,6,4,116.30408530230707
1,12,8,9,13,3,98.64594609227873
17,14,7,9,9,0,129.88114470673491
11,11,1,7,7,4,108.53814860568183
18,5,5,1,6,3,104.25190916629589
17,1,0,4,1,0,64.47895441424234
16,4,8,5,7,1,93.83817298098764
5,2,3,0,3,2,43.753444402208
14,6,3,0,3,2,76.66333428738537
2,3,8,8,16,1,72.1116296250365
5,0,2,4,3,4,47.010577026491205
2,11,4,3,5,2,68.35477986130853
0,11,0,0,0,1,35.486380309085945
12,5,5,2,7,3,85.82921904119388
13,5,2,3,1,3,77.95062502902024
12,6,0,4,2,1,66.53999818867372
3,14,9,9,12,0,95.95376478810765
6,10,5,4,5,4,92.47257034965472
9,7,9,9,13,4,115.8751429383377
6,14,1,7,6,1,88.40303302856327
14,2,7,2,0,2,67.28145570079103
14,13,1,6,7,4,120.71759261419535
3,5,3,5,0,4,53.438529357916245
5,9,2,9,6,3,79.2190611933307
19,1,8,9,5,3,104.00282079351665
4,12,1,9,5,3,85.47550843699612
19,13,2,5,0,4,124.17747820587651
11,8,6,9,1,4,97.66903877099024
0,1,3,8,3,4,44.400636792004164
7,2,5,6,3,2,53.808550568387794
0,11,2,6,6,2,63.71613145713913
4,14,0,0,0,2,59.642831609275625
5,14,5,0,0,0,62.25895338471424
2,12,3,8,4,4,84.67351191523446
14,9,1,8,3,4,108.78255372721297
4,11,6,9,1,1,70.38096373816634
13,11,9,2,4,1,100.94645772708539
17,1,4,7,8,0,83.96765404755197
15,8,5,8,7,1,103.81489884100203
5,0,5,0,0,2,29.777418246829637
13,4,8,2,6,0,70.22967991396827
7,0,1,5,1,0,32.64637897443919
6,4,5,3,6,0,51.493550049916806
7,7,8,7,13,3,103.77659304960103
12,7,3,8,1,1,75.30073376228864
5,10,5,6,11,4,105.0576404201447
17,7,6,0,4,3,101.70242549066744
1,1,0,1,0,2,15.815622012514323
